"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        3769,      -5.096345033,      -1.746640456,      -3.831340941,       1.238002995,     -0.1622030512,       2.770602044
          0,           0,        3770,      -5.096345086,      -1.746640506,      -3.831341169,       1.238002944,     -0.1640194884,       2.770041939
          0,           0,        3771,       -5.09634514,      -1.746640556,      -3.831341492,       1.238002894,     -0.1637931731,       2.770204917
          0,           0,        3772,      -5.096345193,      -1.746640606,      -3.831341692,       1.238002844,     -0.1625038022,       2.769662095
          0,           0,        3773,      -5.096345246,      -1.746640656,      -3.831341964,       1.238002794,      -0.163775068,       2.769881706
          0,           0,        3774,      -5.096345299,      -1.746640707,      -3.831342294,       1.238002744,     -0.1658512925,       2.769136058
          0,           0,        3775,      -5.096345352,      -1.746640757,      -3.831342536,       1.238002693,      -0.166133613,       2.769269355
          0,           0,        3776,      -5.096345406,      -1.746640807,      -3.831342823,       1.238002643,     -0.1654875416,        2.76843931
          0,           0,        3777,      -5.096345459,      -1.746640857,      -3.831343111,       1.238002593,     -0.1643051235,       2.768539459
          0,           0,        3778,      -5.096345512,      -1.746640907,      -3.831343397,       1.238002543,     -0.1625751747,       2.767477873
          0,           0,        3779,      -5.096345565,      -1.746640957,      -3.831343714,       1.238002492,     -0.1609071816,       2.767734608
          0,           0,        3780,      -5.096345619,      -1.746641007,       -3.83134404,       1.238002442,     -0.1594624921,       2.766842775
          0,           0,        3781,      -5.096345672,      -1.746641057,       -3.83134433,       1.238002392,     -0.1579773162,       2.766943992
          0,           0,        3782,      -5.096345725,      -1.746641108,      -3.831344614,       1.238002342,     -0.1569322389,       2.766081205
          0,           0,        3783,      -5.096345778,      -1.746641158,      -3.831344909,       1.238002291,     -0.1567467354,       2.766258121
          0,           0,        3784,      -5.096345832,      -1.746641208,      -3.831345192,       1.238002241,     -0.1571684088,        2.76546582
          0,           0,        3785,      -5.096345885,      -1.746641258,      -3.831345481,       1.238002191,     -0.1584278321,       2.765753708
          0,           0,        3786,      -5.096345938,      -1.746641308,      -3.831345784,        1.23800214,     -0.1597226185,       2.765075522
          0,           0,        3787,      -5.096345991,      -1.746641358,      -3.831346072,        1.23800209,     -0.1611716522,       2.765512071
          0,           0,        3788,      -5.096346044,      -1.746641408,      -3.831346368,        1.23800204,     -0.1623355759,       2.764966409
          0,           0,        3789,      -5.096346098,      -1.746641458,      -3.831346676,        1.23800199,     -0.1634842191,       2.765528286
          0,           0,        3790,      -5.096346151,      -1.746641508,      -3.831346965,        1.23800194,     -0.1643679247,       2.765092991
          0,           0,        3791,      -5.096346204,      -1.746641558,      -3.831347251,        1.23800189,     -0.1650132458,       2.765705836
          0,           0,        3792,      -5.096346257,      -1.746641609,      -3.831347546,       1.238001839,     -0.1653726807,       2.765418968
          0,           0,        3793,      -5.096346311,      -1.746641659,      -3.831347825,       1.238001789,     -0.1656795857,       2.766174242
          0,           0,        3794,      -5.096346364,      -1.746641709,      -3.831348095,       1.238001739,     -0.1657781677,       2.765829831
          0,           0,        3795,      -5.096346417,      -1.746641759,      -3.831348367,       1.238001689,     -0.1661685462,       2.766626453
          0,           0,        3796,       -5.09634647,      -1.746641809,      -3.831348641,       1.238001639,     -0.1663982842,       2.766074871
          0,           0,        3797,      -5.096346523,      -1.746641859,      -3.831348903,       1.238001589,     -0.1666852311,       2.766885805
          0,           0,        3798,      -5.096346577,      -1.746641909,      -3.831349199,       1.238001539,     -0.1668892327,       2.766259386
          0,           0,        3799,       -5.09634663,      -1.746641959,      -3.831349463,       1.238001489,     -0.1673023081,       2.767037095
          0,           0,        3800,      -5.096346683,      -1.746642009,      -3.831349717,       1.238001438,      -0.167568782,       2.765928358
          0,           0,        3801,      -5.096346736,      -1.746642059,      -3.831349987,       1.238001388,     -0.1679474593,        2.76253261
          0,           0,        3802,       -5.09634679,      -1.746642109,      -3.831350271,       1.238001338,     -0.1681595139,        2.76156861
          0,           0,        3803,      -5.096346843,      -1.746642159,      -3.831350537,       1.238001288,     -0.1686042883,       2.763232644
          0,           0,        3804,      -5.096346896,      -1.746642209,      -3.831350836,       1.238001238,      -0.168677463,       2.751039102
          0,           0,        3805,      -5.096346949,      -1.746642259,      -3.831351144,       1.238001188,     -0.1689409043,        2.75647978
          0,           0,        3806,      -5.096347002,      -1.746642309,      -3.831351443,       1.238001138,      -0.168963949,       2.751866342
          0,           0,        3807,      -5.096347056,       -1.74664236,      -3.831351721,       1.238001088,     -0.1691021101,       2.755008284
          0,           0,        3808,      -5.096347109,       -1.74664241,      -3.831351995,       1.238001038,     -0.1691248513,       2.747130474
          0,           0,        3809,      -5.096347162,       -1.74664246,      -3.831352278,       1.238000988,     -0.1694014782,       2.751692294
          0,           0,        3810,      -5.096347215,       -1.74664251,      -3.831352566,       1.238000938,       -0.16951763,       2.747272639
          0,           0,        3811,      -5.096347269,       -1.74664256,      -3.831352853,       1.238000888,     -0.1697091439,       2.750541174
          0,           0,        3812,      -5.096347322,       -1.74664261,      -3.831353152,       1.238000838,     -0.1698247371,       2.745415574
          0,           0,        3813,      -5.096347375,       -1.74664266,      -3.831353449,       1.238000788,     -0.1701311986,       2.749534053
          0,           0,        3814,      -5.096347428,       -1.74664271,      -3.831353733,       1.238000738,     -0.1703575871,       2.745581561
          0,           0,        3815,      -5.096347481,       -1.74664276,      -3.831354024,       1.238000688,     -0.1705891243,       2.749057055
          0,           0,        3816,      -5.096347535,       -1.74664281,      -3.831354327,       1.238000638,     -0.1707805261,       2.745524229
          0,           0,        3817,      -5.096347588,       -1.74664286,      -3.831354617,       1.238000588,     -0.1709014585,       2.748536913
          0,           0,        3818,      -5.096347641,       -1.74664291,      -3.831354911,       1.238000538,     -0.1711799643,       2.745278968
          0,           0,        3819,      -5.096347694,       -1.74664296,      -3.831355214,       1.238000488,     -0.1710526924,       2.747927318
          0,           0,        3820,      -5.096347748,       -1.74664301,      -3.831355502,       1.238000438,     -0.1710199435,       2.745352491
          0,           0,        3821,      -5.096347801,       -1.74664306,      -3.831355793,       1.238000388,     -0.1715743075,       2.747576114
